url,title,city,district,ward_commune,street,area,bed,toilet,legal_status,furniture,price
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-ben-van-don-phuong-12-prj-the-tresor/ban-nhanh-2pn-75m2-gia-4-5-ty-pr38608929,Bán nhanh căn hộ 2PN (75m2) The Tresor - Giá 4.5 tỷ 0918 753 ***,Hồ Chí Minh,Quận 4,Phường 12,Đường Bến Vân Đồn,75 m²,2,2,Hợp đồng mua bán,Đầy đủ,"4,5"
https://batdongsan.com.vn//ban-nha-rieng-duong-no-trang-long-phuong-11-7/-binh-thanh-1-xec-huong-dong-nam-2pn-nhinh-4-ty-pr38705224,"Nhà Nơ Trang Long, Bình Thạnh, 1 xẹc, hướng Đông Nam, 2PN, nhỉnh 4 tỷ",Hồ Chí Minh,Bình Thạnh,Phường 11,Đường Nơ Trang Long,37 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,15"
https://batdongsan.com.vn//ban-nha-rieng-duong-thanh-xuan-35-phuong-thanh-xuan/-gan-truong-cao-dang-dien-luc-re-pr37922557,"Nhà gần trường Cao đẳng Điện Lực, rẻ",,,,,80 m²,2,1,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,35"
https://batdongsan.com.vn//ban-nha-rieng-duong-thanh-loc-57-phuong-thanh-loc-3/-57-q12dt-4m3-x-14-60m-dien-tich-su-dung-188m-so-hong-be-tong-7m-pr38628241,Nhà Thạnh Lộc 57 - Q12 DT: 4m3 x 14m = 60m2 diện tích sử dụng 188m2 sổ hồng riêng đường bê tông 7m,,,,,60 m²,4,3,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,75"
https://batdongsan.com.vn//ban-nha-rieng-duong-pham-the-hien-phuong-6-10/-moi-xd-5-1-14m-2-tang-3pn-goc-2-mat-hem-3m-o-dau-p6-q8-shr-lh-0934123986-pr37564814,"Nhà mới XD (5,1x14m) 2T, 3PN, góc 2 mặt hẻm 3m ở đường Phạm Thế Hiển đầu P6 Q8, SHR LH 0934 123 ***",Hồ Chí Minh,Quận 8,Phường 6,Đường Phạm Thế Hiển,"73,5 m²",3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,08"
https://batdongsan.com.vn//ban-nha-rieng-duong-pham-the-hien-phuong-7-6/-p-7-q-8-dt-4-5m-10m-shr-3-lau-st-5pn-gan-mt-gia-3-85-ty-lh-0901440106-pr36300195,"Nhà Phạm Thế Hiển, P. 7, Q. 8, DT: 4,5m*10m, SHR, 3 lầu, ST, 5PN, gần MT, 3,8 tỷ. LH: 0901 440 ***",Hồ Chí Minh,Quận 8,Phường 7,Đường Phạm Thế Hiển,45 m²,5,4,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,8"
https://batdongsan.com.vn//ban-nha-rieng-duong-trinh-hoai-duc-phuong-hiep-phu/ban-dep-khu-kien-thiet-q9-chu-ngop-bank-125m2-dtsd-pr38602190,Bán nhà đẹp khu Kiến Thiết Q9 - chủ ngộp bank - 125m2 DTSD,,,,,44 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,8"
https://batdongsan.com.vn//ban-nha-rieng-duong-pham-van-dong-phuong-linh-tay/ban-3-tang-btct-gia-chi-3ty6-4pn-pr38600062,Bán nhà 3 tầng BTCT - giá chỉ 3tỷ6 - 4PN,,,,,33 m²,4,3,Sổ đỏ/ Sổ hồng,Cơ bản,"3,6"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-canh-phuong-22-prj-saigon-pearl/-chinh-chu-ban-gap-giam-sau-500-trieu-quan-binh-thach-pr38343888,"Còn duy nhất 1 căn đẹp! Chính chủ bán gấp giảm sâu 300 triệu căn hộ Saigon Pearl, Quận Bình Thạnh",Hồ Chí Minh,Bình Thạnh,Phường 22,Đường Nguyễn Hữu Cảnh,85 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,2"
https://batdongsan.com.vn//ban-nha-rieng-phuong-7-11/-2-tang-khu-phan-xich-long-phu-nhuan-43m-khong-lo-gioi-nhinh-4-ty-pr38705043,"Nhà 2 tầng khu Phan Xích Long, Phú Nhuận, 43m2, không lộ giới, nhỉnh 4 tỷ",,,,,43 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"4,69"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-the-krista/hot-ban-gap-2pn-view-song-biet-thu-dep-tang-cao-thoang-gia-tu-3-4ty-lh-loan-0919004895-pr37193290,Hot! Bán gấp 2PN Krista view sông biệt thự đẹp tầng cao thoáng giá từ 3.2tỷ. LH Loan 0919 004 ***,Hồ Chí Minh,Quận 2,Phường Bình Trưng Đông,Đường Nguyễn Duy Trinh,80 m²,2,2,Sổ hồng.,Full nội thất.,"3,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-the-krista/chuyen-ban-2pn-3pn-gia-chi-tu-3-080-ty-lh-loan-0919004895-goi-truoc-5-phut-xem-nha-pr37192612,"Chuyên bán căn hộ Krista 2PN-3PN, giá chỉ từ 3.150 tỷ. LH Loan 0919 004 *** gọi trước 5 phút xem nhà",,,,,"78,88 m²",2,2,Sổ hồng.,Full nội thất.,"3,15"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/chuyen-ban-ch-tai-cam-ket-re-nhat-thi-truong-lh-0903-037-993-em-hien-pr37771150?c=d1,Chuyên bán CH tại Masteri Thảo Điền cam kết rẻ nhất thị trường. LH: 0903 037 *** Em Hiền,,,,,70 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,3"
https://batdongsan.com.vn//ban-nha-rieng-duong-182-phuong-tang-nhon-phu-a-1/bn-hem-xe-hoi-182-48m2-4x12m-gi-chi-5-ty-pr38704977,"Bán nhà hẻm xe hơi đường 182 Tăng Nhơn Phú A, 48m2, 4x12m, giá chỉ 5 tỷ",Hồ Chí Minh,Thủ Đức,Phường Tăng Nhơn Phú A,Đường 182,48 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,5
https://batdongsan.com.vn//ban-nha-rieng-duong-quang-trung-phuong-11-8/-gan-mat-tien-11-go-vap-pr38704813,"Nhà gần mặt tiền Quang Trung, Phường 11, Gò Vấp",,,,,49 m²,1,1,Sổ đỏ/ Sổ hồng.,Đầy đủ,"4,6"
https://batdongsan.com.vn//ban-nha-rieng-duong-bau-bang-phuong-13-10/-chinh-chu-truoc-gio-can-ban-gap-f13-tan-binh-53m2-1-lau-gia-5-ty-pr38342383,Nhà chính chủ trước giờ cần bán gấp đường Bàu Bàng F13 Tân Bình 53m2 1 lầu giá 5 tỷ,,,,,53 m²,1,1,Sổ đỏ/ Sổ hồng.,Đầy đủ,5
https://batdongsan.com.vn//ban-nha-rieng-duong-xo-viet-nghe-tinh-phuong-25/-3-tang-xvnt-thong-d2-hang-xanh-moi-yen-nhinh-4-ty-pr38704938,Nhà 3 tầng Xô Viết Nghệ Tĩnh - thông D2 - Hàng Xanh - nhà mới - yên tĩnh nhỉnh 4 tỷ,,,,,38 m²,3,3,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-van-quy-phuong-phu-thuan-3-prj-luxgarden/-san-vuon-quan-7-120m-goc-3png-ngu-nha-full-nt-gia-4-5ty-lh-pr38541022,"Căn hộ sân vườn LuxGarden Quận 7 -120m2 căn góc - 3 phòng ngủ nhà full NT. Giá 4,5tỷ. LH 0901 311 ***",Hồ Chí Minh,Quận 7,Phường Phú Thuận,Đường Nguyễn Văn Quỳ,120 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5"
https://batdongsan.com.vn//ban-nha-rieng-duong-xo-viet-nghe-tinh-phuong-25/-3-tang-xvnt-thong-d2-hang-xanh-moi-yen-nhinh-4-ty-pr38704938,Nhà 3 tầng Xô Viết Nghệ Tĩnh - thông D2 - Hàng Xanh - nhà mới - yên tĩnh nhỉnh 4 tỷ,,,,,38 m²,3,3,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-van-quy-phuong-phu-thuan-3-prj-luxgarden/-san-vuon-quan-7-120m-goc-3png-ngu-nha-full-nt-gia-4-5ty-lh-pr38541022,"Căn hộ sân vườn LuxGarden Quận 7 -120m2 căn góc - 3 phòng ngủ nhà full NT. Giá 4,5tỷ. LH 0901 311 ***",Hồ Chí Minh,Quận 7,Phường Phú Thuận,Đường Nguyễn Văn Quỳ,120 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-le-van-luong-phuong-tan-hung-14-prj-hoang-anh-gia-lai-1/-1-gan-lotte-quan-7-3phong-ngu-110m2-3-150-lh-0901311178-pr35865625,"Chung cư Hoàng Anh Gia Lai 1 - gần Lotte Quận 7, 3PN -3WC - 110m2, giá 3.150 tỷ. LH: 0901 311 ***",,,,,120 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-1-prj-de-la-sol/dinh-nuoc-ngoai-ban-gap-delasol-67m2-gia-chi-5-ty-lh-tot-nhat-pr38686131,Định cư nước ngoài bán gấp căn hộ DeLaSol 67m2 giá chỉ 5 tỷ. LH 0836 414 *** tốt nhất,,,,,67 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,5
https://batdongsan.com.vn//ban-nha-rieng-duong-tran-van-muoi-xa-xuan-thoi-dong/ban-gap-khu-tro-shr-dong-pr36833517,"Bán nhà ở + 07 phòng trọ SHR, đường Trần Văn Mười, xã Xuân Thới Đông",Hồ Chí Minh,Hóc Môn,Xã Xuân Thới Đông,Đường Trần Văn Mười,164 m²,8,8,Đã có sổ hồng riêng,Cơ bản,5
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-vo-van-kiet-phuong-an-lac-6-prj-akari-city-nam-long/-3pn-goc-lau-cao-dang-xem-nhat-ak9-t-toan-chi-2-5tr-thang-pr38509566,"Rẻ nhất Akari City Phase 2, không căn nào rẻ hơn AK9-2x.12 3PN lầu cao, thanh toán 5tr/tháng",Hồ Chí Minh,Bình Tân,Phường An Lạc,Đường Võ Văn Kiệt,95 m²,3,2,Hợp đồng mua bán.,Cơ bản.,"4,67"
https://batdongsan.com.vn//ban-can-ho-chung-cu-phuong-an-phu-prj-imperia-an-phu/ms-quynh-nhu-chuyen-gio-hang-100-ban-chuyen-vien-tu-van-nhiet-tinh-chan-thanh-pr36965718,Ms Quỳnh Như chuyên giỏ hàng 100 căn bán căn hộ Imperia-(chuyên viên tư vấn) nhiệt tình chân thành,Hồ Chí Minh,Quận 2,Phường An Phú,Dự án Imperia An Phú,95 m²,2,2,Hợp đồng mua bán.,Nội thất cao cấp.,5
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-homyland-riverside/nhan-nha-o-ngay-tt-truoc-540-trieu-ky-hdmb-so-huu-2-png-ngu-nha-moi-lh-pr38704624,"Nhận nhà ở ngay, TT trước 540 triệu ký HĐMB sở hữu căn hộ 2 phòng ngủ nhà mới - LH 0938 456 ***",Hồ Chí Minh,Quận 2,Phường Bình Trưng Đông,Đường Nguyễn Duy Trinh,85 m²,2,2,Đang chờ sổ,Cơ bản,"3,6"
https://batdongsan.com.vn//ban-nha-rieng-duong-so-21-phuong-8-12/-ban-21-p8-go-vap-gia-chi-tu-4-ty-pr38704623,Nhà bán đường Số 21 - P8 - Gò Vấp giá chỉ từ 4 tỷ,,,,,"30,5 m²",4,5,Sổ đỏ/ Sổ hồng.,Cơ bản,"4,68"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/ban-south-quan-7-106m2-2-png-ngu-3-ty-950-trieu-pr31934554,"Bán căn hộ Sunrise City South Quận 7 - 106m2, 2 phòng ngủ 4.6 tỷ. LH 0901 853 ***",Hồ Chí Minh,Quận 7,Phường Tân Hưng,Đường Nguyễn Hữu Thọ,106 m²,2,2,Sổ hồng trao tay.,Đầy đur nội thất .,"4,6"
https://batdongsan.com.vn//ban-nha-rieng-pho-ly-thuong-kiet-phuong-14-5/hem-xe-hoi-doi-dien-thi-dau-phu-tho-cong-n-30m2-4-8-ty-tl-pr38704728,"Hẻm xe hơi Lý Thường Kiệt đối diện nhà thi đấu Phú Thọ, công nhận 30m2, 4.8 tỷ TL",Hồ Chí Minh,Quận 10,Phường 14,Đường  Lý Thường Kiệt,30 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"4,8"
https://batdongsan.com.vn//ban-nha-mat-pho-duong-pham-van-dong-phuong-1-21/can-ban-gap-mt-1-go-vap-gia-4-6ty-ket-cau-1-tret-1-lau-pr34562609,"Bán gấp nhà MT Phạm Văn Đồng, P1, Gò Vấp - DT 45m2 kết cấu 1 trệt 1 lầu thích hợp XD nhà hàng",,,,,45 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"4,6"
https://batdongsan.com.vn//ban-can-ho-chung-cu-pho-ba-huyen-thanh-quan-phuong-6-7-prj-saigon-pavillon/ban-55m1pn1wc-gia-4-7-ty-call-0987106495-pr37123804,"Bán căn hộ Saigon Pavillon 55m2 1PN 1WC, giá 5 tỷ, call 0987 106 ***",,,,,55 m²,1,1,Sổ đỏ/ Sổ hồng,Đầy đủ,5
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/cap-nhat-thi-truong-gio-hang-2-phong-ngu-cuoi-thang-9-2023-pr38209822,Tin tức thị trường giỏ hàng 2 phòng ngủ Vista Verde (đầu tháng 12/2023),,,,,88 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,5
https://batdongsan.com.vn//ban-nha-rieng-duong-truong-luu-phuong-long-truong/ban-tam-huyet-tang-full-noi-that-1-lau-2-phong-ngu-hem-thong-xe-hoi-p-gia-3-65-ty-pr38704355,Bán nhà tâm huyết tặng full nội thất 1 lầu 2 phòng ngủ hẻm thông xe hơi P. Long Trường giá 3.65 tỷ,,,,,52 m²,2,2,Sổ hồng riêng,Đầy đủ,"3,65"
https://batdongsan.com.vn//ban-nha-rieng-duong-ho-ba-phan-phuong-phuoc-long-a/-ngon-83m2-chi-3-ty-8-hem-4m-gn-nm-gpxd-4-tng-chu-ngop-dng-vy-nk-3-5-ty-pr38314967,"Nhà ngon Hồ Bá Phấn 83m2 chỉ 3 tỷ 75 hẻm 4m gần Nam Hòa GPXD 4 tầng - chủ ngộp đang vay bank 3,5 tỷ",Hồ Chí Minh,Quận 9,Phường Phước Long A,Đường Hồ Bá Phấn,83 m²,1,1,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,75"
https://batdongsan.com.vn//ban-nha-rieng-duong-dien-bien-phu-phuong-da-kao/v-i-p-ong-dakao-q1-dtsd-48m2-tret-2lau-san-thuong-gia-4-5-ty-thuong-luong-pr38214170,"V.I.P Điện Biên Phủ, Phường Đa Kao, Q1 DTSD 48m2 trệt 2 lầu sân thượng. Giá 4,3 tỷ thương lượng",Hồ Chí Minh,Quận 1,Phường Đa Kao,Đường Điện Biên Phủ,"15,8 m²",2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,3"
https://batdongsan.com.vn//ban-shophouse-nha-pho-thuong-mai-duong-huynh-tan-phat-phuong-binh-thuan-3-prj-can-ho-luxcity/ban-goc-chinh-chu-gia-4-5-ty-tl-tang-toan-bo-noi-that-pr38544956,"Bán Shophouse Luxcity (căn góc) - chính chủ - giá: 4.5 tỷ (TL), tặng toàn bộ nội thất",Hồ Chí Minh,Quận 7,Phường Bình Thuận,Đường Huỳnh Tấn Phát,"62,52 m²",2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-my-khanh-4/chuyen-ban-ch-4-gia-tot-view-dep-lau-cao-112m2-118m2-gia-chi-tu-3-75-ty-4-1-ty-pr33687250,"Chuyên Bán CH Mỹ Khánh 4 gía tốt view đẹp, lầu cao 112m2 - 118m2 gía chỉ từ 3.75 tỷ - 4.1 tỷ",,,,,113 m²,3,2,Sổ đỏ/ Sổ hồng,Full nội thất nhà đẹp,"3,75"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-riverside-residence/chuyen-ban-gia-cuc-tot-78m2-3-8-ty-130m2-6-5-ty-143m2-7-5-ty-vi-tri-dep-pr38154926,"Chuyên bán Riverside Residence giá cực tốt 78m2 - 3.8 tỷ, 130m2 - 6.5 tỷ, 143m2 - 7.5 tỷ vị trí đẹp",Hồ Chí Minh,Quận 7,Phường Tân Phú,Đường Nguyễn Lương Bằng,78 m²,2,2,Sổ đỏ/ Sổ hồng.,Đầy đủ.,"3,8"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/novaland-chuyen-nhuong-cityview-gia-tot-pr29459788,Novaland chuyển nhượng OT + 1PN 2PN 3PN Sunrise City View giá tốt,Hồ Chí Minh,Quận 7,Phường Tân Hưng,Đường Nguyễn Hữu Thọ,99 m²,2,2,Sổ đỏ/ Sổ hồng.,Nhà trang bị đầy đủ nội thất cao cấp,"3,6"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-luong-minh-nguyet-phuong-tan-thoi-hoa-prj-carillon-7/chinh-chu-ban-3pn-7-da-co-so-pr37648509,Chủ cần bán căn Hộ 3PN Carillon 7 nhà đã có sổ Hồng Giá Chính chủ : Liên Hệ 0342 317 ***,Hồ Chí Minh,Tân Phú,Phường Tân Thới Hòa,Đường Lương Minh Nguyệt,87 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,45"
https://batdongsan.com.vn//ban-nha-rieng-duong-ben-van-don-phuong-6/nhinh-3-ty-hem-xe-hoi-lo-nhi-mat-tien-don-pr38533790,Nhỉnh 3 tỷ nhà hẻm xe hơi lô nhì mặt tiền Bến Vân Đồn,,,,,24 m²,4,3,Sổ đỏ/ Sổ hồng,Cơ bản,"3,5"
https://batdongsan.com.vn//ban-nha-rieng-duong-binh-thanh-phuong-binh-hung-hoa-b/chinh-chu-ban-hxh-tan-shr-sang-ten-cong-chung-ngay-trong-ngay-pr37736882,Nhà mới - cách 1 căn ra mặt tiền đường Linh Đông - sân rộng đậu xe - 68m2(4.5/7.2x15m) - 3.35 tỷ,Hồ Chí Minh,Bình Tân,Phường Bình Hưng Hòa B,Đường Bình Thành,54 m²,4,5,Sổ đỏ/ Sổ hồng,Không nội thất,"3,1"
https://batdongsan.com.vn//ban-nha-rieng-duong-16-5-phuong-hiep-binh-chanh/-16-gan-thanh-1-tret-1-lung-33m2-cach-mt-10m-chi-3-35-ty-pr38704543,"Cần tiền cho con đi du học bán nhà 3tỷ1 đường Bình Thành, Bình Tân. SHR, thanh toán sang tên ngay",,,,,33 m²,2,1,Sổ đỏ/ Sổ hồng,Cơ bản,"3,35"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-green-valley/em-chuyen-moi-gioi-ban-100-88m2-4-3-ty-120m2-5-5-ty-130m2-5-7-ty-pr34578884,Đường 16 - Hiệp Bình Chánh gần Bình Thạnh - 1 trệt 1 lửng - 33m2 - cách MT 10m - chỉ 3.35 tỷ,,,,,89 m²,2,2,Sổ đỏ/ Sổ hồng,Nội thất cao cấp,"4,3"
https://batdongsan.com.vn//ban-nha-rieng-duong-tran-khac-chan-phuong-9-12/-9-phu-nhuan-chi-3-5-ty-pr38624118,"Em chuyên môi giới bán 100% căn hộ Green Valley, 88m2 - 4,3 tỷ, 120m2 - 5,5 tỷ, 130m2 - 5,7 tỷ",,,,,20 m²,2,3,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,5"
https://batdongsan.com.vn//ban-nha-rieng-duong-lien-khu-5-6-phuong-binh-hung-hoa-b/-moi-5-6-48m2-hxh-noi-that-xin-giam-con-4-39-ty-pr38703178,Linh Đông - hẻm xe hơi - khu phân lô đường 22 Linh Đông - 64m2 - 2 tầng BTCT - 4.69 tỷ,Hồ Chí Minh,Bình Tân,Phường Bình Hưng Hòa B,Đường Liên Khu 5-6,48 m²,2,3,Sổ đỏ/ Sổ hồng,Cơ bản,"4,39"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-urban-hill/gio-hang-100-ban-gap-ngay-m-nay-gia-tu-4-5-ty-pr37967474,"Trần Khắc Chân, Phường 9, Phú Nhuận, Chỉ 3.5 Tỷ",,,,,78 m²,2,2,Hợp đồng mua bán,Đầy đủ,"4,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-duc-canh-phuong-tan-phong-9-prj-my-phuc/-ban-gap-trong-thang-2-108m2-5-ty-298m2-pentuse-12-ty-pr37497796,"Nhà mới Liên Khu 5-6 - 48m2 - HXH - nội thất xịn - giảm còn 4,39 tỷ",,,,,108 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,5
https://batdongsan.com.vn//ban-nha-rieng-duong-dong-hung-thuan-42-phuong-tan-hung-thuan-1/ban-gap-sieu-re-42-p-quan-12-pr38556079,"Giỏ hàng 100% căn hộ Urban Hill cần bán gấp ngày hôm nay giá từ 4,5 tỷ",,,,,75 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,8"
https://batdongsan.com.vn//ban-nha-rieng-duong-tan-hiep-39-xa-tan-hiep/ban-5x26-130m2-mat-tien-39-pr38702946,"Cần bán gấp trong tháng 2 căn hộ Mỹ Phúc, 108m2 - 5 tỷ, 298m2 (penthouse) - 12 tỷ",,,,,130 m²,3,3,Sổ đỏ/ Sổ hồng,Cơ bản,"4,8"
https://batdongsan.com.vn//ban-can-ho-chung-cu-phuong-long-thanh-my-prj-the-beverly-vinhomes-grand-park/ban-2pn-goc-view-truc-dien-cong-vien-gia-chi-4-8-ty-lh-pr38703920,"Bán gấp nhà siêu rẻ, đường Đông Hưng Thuận 42, P. Tân Hưng Thuận, Quận 12",Hồ Chí Minh,Quận 9,Phường Long Thạnh Mỹ,Dự án The Beverly - Vinhomes Grand Park,80 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"4,8"
https://batdongsan.com.vn//ban-nha-mat-pho-duong-dien-hong-phuong-1-20/xuat-canh-can-ban-2-tien-ke-cho-ba-chieu-p1-binh-thanh-pr35264569,Bán nhà riêng 5x26m 130m2 ngay mặt tiền đường Tân Hiệp 39,,,,,"41,3 m²",2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"4,9"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-thi-tu_1-phuong-binh-hung-hoa-b/-2-lau-san-thuong-ngay-truc-chinh-tu-hem-thong-7m-nhua-dt-4x8m-pr37940437,"Bán căn 2PN The Beverly căn góc view trực diện công viên giá chỉ 4,8 tỷ. LH 0912 381 ***",Hồ Chí Minh,Bình Tân,Phường Bình Hưng Hòa B,Đường Nguyễn Thị Tú,34 m²,4,3,Sổ đỏ/ Sổ hồng,Đầy đủ,3
https://batdongsan.com.vn//ban-nha-rieng-duong-le-trong-tan-phuong-son-ky/quan-phu-dep-1-xet-hem-o-to-quay-dau-cua-khoa-martphone-hien-dai-ke-ben-aeon-mall-nhinh-3ty-pr38703642,"Xuất cảnh cần bán nhà 2 mặt tiền kế chợ Bà Chiểu, P1, Bình Thạnh",Hồ Chí Minh,Tân Phú,Phường Sơn Kỳ,Đường Lê Trọng Tấn,27 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,59"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-precia-quan-2/333-ban-1pn-2ty7-2pn-3ty9-4ty5-3pn-ban-lo-5ty9-pr38704042,"Nhà 2 lầu sân thượng ngay trục đường chính Nguyễn Thị Tú, hẻm thông 7m nhựa, DT: 4x8m",,,,,71 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,7"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-dlusso/400-gia-hue-von-1pn-2ty7-2pn-3ty7-4ty2-3pn-lo-450tr-pr38704033,Quận Tân Phú nhà đẹp 1 sẹc hẻm ôtô quay đầu cửa khoá smartphone hiện đại kế bên Aeon Mall nhỉnh 3tỷ,Hồ Chí Minh,Quận 2,Phường An Phú,Đường Nguyễn Thị Định,75 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,7"
https://batdongsan.com.vn//ban-nha-rieng-duong-tran-khac-chan-phuong-tan-dinh-2/can-ban-1-tret-1-lau-o-q1-hcm-chi-nhinh-3-ty-pr38703935,"Cần bán nhà riêng 1 trệt 1 lầu ở Tân Định, Q1, HCM. Chỉ nhỉnh 3 tỷ",,,,,24 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,68"
https://batdongsan.com.vn//ban-nha-rieng-duong-so-11-phuong-11-8/mua-dep-tang-noi-that-xin-1-tret-1-lau-3-phong-ngu-nhinh-100tr-1m2-lh-0846999861-pr37464446,Mua nhà đẹp tặng nội thất xịn 1 trệt 1 lầu 3 phòng ngủ nhỉnh 100tr/m2. LH: 0846 999 ***,Hồ Chí Minh,Gò Vấp,Phường 11,Đường Số 11,46 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,75"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-celadon-city/hot-ro-hang-chu-dau-tu-du-an-gia-ban-tu-49tr-m2-pr38619103,Hot! Rổ hàng chủ đầu tư dự án Celadon City giá bán từ 53tr/m2,,,,,85 m²,2,2,Hợp đồng mua bán,Đầy đủ,53
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-hoang-hoa-tham-phuong-13-10-prj-carillon-apartment/ban-so-hong-rieng-93m2-nha-tke-3pn-2wc-pr38703241,"Bán chung cư Carillon Apartment - sổ hồng riêng 93m2, nhà thiết kế 3pn, 2wc",,,,,93 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,5
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-happy-valley/chu-rat-thien-chi-ban-ch-pmh-q7-dt-100m-04-gia-5ty-coi-nha-24-24-pr38703688,"Chủ rất thiện chí bán CH Happy Valley, PMH, Q7. DT 100m2 căn 04 giá 5 tỷ coi nhà 24/24",Hồ Chí Minh,Quận 7,Phường Tân Phong,Đường Nguyễn Văn Linh,100 m²,3,2,Sổ đỏ/ Sổ hồng.,Đầy đủ.,5
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-tay-prj-la-astoria/ban-duplex-goc-dep-nhat-du-an-140m2-3pn-3wc-gia-4ty3-tro-24-7-pr38083626,Bán căn hộ duplex La Astoria căn góc đẹp nhất dự án 140m2 3PN 3WC giá 3 tỷ 9. LH 0988 662 ***,Hồ Chí Minh,Quận 2,Phường Bình Trưng Tây,Đường Nguyễn Duy Trinh,140 m²,3,3,Sổ đỏ/ Sổ hồng.,Đầy đủ.,"3,9"
